flightNumber,departureCity,arrivalCity,departureTime,OrderID,ItemID,ItemName,UserID,SeatNumber,itemPrice,quantity,status,orderTime,itemWeight
102,Jakarta,Bangkok,2023-06-24 07:03:20,211,8,Plane Miniature,36,C3,50.0,1,Success,2023-06-24 10:03:20,0.8
102,Jakarta,Bangkok,2023-06-24 07:03:20,212,5,Dumplings,54,A2,20.0,4,Success,2023-06-24 07:03:20,0.4
106,Bangkok,Changi,2023-06-18 20:32:20,213,1,Briyani,87,A3,25.0,2,Success,2023-06-19 05:32:20,0.5
104,Changi,Kuching,2023-06-20 11:35:20,214,10,Hoodie,8,B3,70.0,4,Success,2023-06-20 18:35:20,1.5
103,Manila,Changi,2023-06-22 12:46:20,215,3,Sandwich,73,A1,12.0,3,Success,2023-06-22 23:46:20,0.3
102,Jakarta,Bangkok,2023-06-24 01:11:20,216,3,Sandwich,3,C2,12.0,4,Success,2023-06-24 02:11:20,0.3
101,Changi,Jakarta,2023-06-19 04:42:20,217,4,Sushi,33,B1,30.0,1,Success,2023-06-19 16:42:20,0.2
103,Manila,Changi,2023-06-21 04:34:20,218,5,Dumplings,33,A2,20.0,5,Success,2023-06-21 08:34:20,0.4
110,Melbourne,Changi,2023-06-23 03:00:20,219,9,Perfume,46,A2,80.0,5,Success,2023-06-23 11:00:20,0.2
103,Manila,Changi,2023-06-21 11:14:20,220,5,Dumplings,71,C1,20.0,2,Success,2023-06-21 12:14:20,0.4
109,Jakarta,Bangkok,2023-06-21 19:47:20,221,7,Beer,48,B1,8.0,2,Success,2023-06-22 07:47:20,0.3
101,Changi,Jakarta,2023-06-19 04:42:20,222,4,Sushi,73,C3,30.0,1,Success,2023-06-19 13:42:20,0.2
107,Jakarta,Changi,2023-06-21 16:46:20,223,6,Coke,16,B3,5.0,3,Success,2023-06-21 22:46:20,0.1
105,Changi,Melbourne,2023-06-19 12:54:20,224,4,Sushi,94,A1,30.0,5,Success,2023-06-19 12:54:20,0.2
102,Jakarta,Bangkok,2023-06-24 07:03:20,225,7,Beer,64,C1,8.0,5,Success,2023-06-24 19:03:20,0.3
104,Changi,Kuching,2023-06-21 04:39:20,226,9,Perfume,82,C3,80.0,3,Success,2023-06-21 07:39:20,0.2
106,Bangkok,Changi,2023-06-21 23:25:20,227,10,Hoodie,81,B1,70.0,1,Success,2023-06-22 10:25:20,1.5
100,Changi,Bangkok,2023-06-23 20:03:20,228,1,Briyani,87,A3,25.0,5,Success,2023-06-23 21:03:20,0.5
106,Bangkok,Changi,2023-06-18 22:19:20,229,9,Perfume,34,B3,80.0,3,Success,2023-06-18 22:19:20,0.2
110,Melbourne,Changi,2023-06-23 03:00:20,230,5,Dumplings,35,C1,20.0,2,Success,2023-06-23 10:00:20,0.4
100,Changi,Bangkok,2023-06-18 00:24:20,231,1,Briyani,32,B1,25.0,1,Success,2023-06-18 03:24:20,0.5
110,Melbourne,Changi,2023-06-21 19:06:20,232,8,Plane Miniature,87,A3,50.0,3,Success,2023-06-21 23:06:20,0.8
107,Jakarta,Changi,2023-06-22 05:54:20,233,2,Nasi Lemak,84,B1,15.0,4,Success,2023-06-22 09:54:20,0.7
102,Jakarta,Bangkok,2023-06-19 06:51:20,234,2,Nasi Lemak,59,C2,15.0,3,Success,2023-06-19 16:51:20,0.7
108,Changi,Manila,2023-06-18 10:29:20,235,1,Briyani,24,A1,25.0,1,Success,2023-06-18 14:29:20,0.5
103,Manila,Changi,2023-06-22 12:46:20,236,2,Nasi Lemak,2,B2,15.0,1,Success,2023-06-22 14:46:20,0.7
110,Melbourne,Changi,2023-06-18 13:16:20,237,4,Sushi,30,C3,30.0,3,Success,2023-06-18 21:16:20,0.2
105,Changi,Melbourne,2023-06-20 11:38:20,238,10,Hoodie,14,A3,70.0,1,Success,2023-06-20 15:38:20,1.5
101,Changi,Jakarta,2023-06-20 11:23:20,239,5,Dumplings,83,A1,20.0,1,Success,2023-06-20 23:23:20,0.4
101,Changi,Jakarta,2023-06-19 04:42:20,240,8,Plane Miniature,87,A2,50.0,3,Success,2023-06-19 05:42:20,0.8
100,Changi,Bangkok,2023-06-24 09:47:20,241,1,Briyani,45,B1,25.0,2,Success,2023-06-24 09:47:20,0.5
110,Melbourne,Changi,2023-06-23 03:00:20,242,10,Hoodie,26,C1,70.0,3,Success,2023-06-23 10:00:20,1.5
109,Jakarta,Bangkok,2023-06-20 02:43:20,243,8,Plane Miniature,37,B2,50.0,1,Success,2023-06-20 12:43:20,0.8
101,Changi,Jakarta,2023-06-23 07:02:20,244,5,Dumplings,38,C3,20.0,2,Success,2023-06-23 14:02:20,0.4
108,Changi,Manila,2023-06-18 10:29:20,245,8,Plane Miniature,39,B3,50.0,2,Success,2023-06-18 16:29:20,0.8
103,Manila,Changi,2023-06-21 11:14:20,246,2,Nasi Lemak,20,C2,15.0,2,Success,2023-06-21 18:14:20,0.7
100,Changi,Bangkok,2023-06-18 17:05:20,247,1,Briyani,13,B2,25.0,1,Success,2023-06-19 03:05:20,0.5
108,Changi,Manila,2023-06-20 14:11:20,248,1,Briyani,47,B1,25.0,4,Success,2023-06-20 17:11:20,0.5
105,Changi,Melbourne,2023-06-20 11:38:20,249,9,Perfume,82,A1,80.0,5,Success,2023-06-20 12:38:20,0.2
106,Bangkok,Changi,2023-06-18 01:28:20,250,3,Sandwich,9,A2,12.0,3,Success,2023-06-18 04:28:20,0.3
107,Jakarta,Changi,2023-06-21 16:46:20,251,3,Sandwich,55,C3,12.0,4,Success,2023-06-21 16:46:20,0.3
106,Bangkok,Changi,2023-06-21 23:25:20,252,5,Dumplings,76,A1,20.0,1,Success,2023-06-22 07:25:20,0.4
106,Bangkok,Changi,2023-06-20 12:09:20,253,9,Perfume,30,A1,80.0,2,Success,2023-06-20 20:09:20,0.2
104,Changi,Kuching,2023-06-20 11:35:20,254,8,Plane Miniature,49,A1,50.0,2,Success,2023-06-20 12:35:20,0.8
108,Changi,Manila,2023-06-20 14:11:20,255,5,Dumplings,25,A1,20.0,3,Success,2023-06-20 19:11:20,0.4
108,Changi,Manila,2023-06-20 14:11:20,256,9,Perfume,19,C1,80.0,3,Success,2023-06-21 00:11:20,0.2
100,Changi,Bangkok,2023-06-20 07:03:20,257,3,Sandwich,52,B1,12.0,5,Success,2023-06-20 12:03:20,0.3
110,Melbourne,Changi,2023-06-19 07:52:20,258,8,Plane Miniature,27,A2,50.0,5,Success,2023-06-19 08:52:20,0.8
101,Changi,Jakarta,2023-06-18 19:35:20,259,4,Sushi,63,A3,30.0,1,Success,2023-06-19 01:35:20,0.2
106,Bangkok,Changi,2023-06-18 01:28:20,260,9,Perfume,39,A2,80.0,2,Success,2023-06-18 06:28:20,0.2
108,Changi,Manila,2023-06-18 10:29:20,261,4,Sushi,95,A2,30.0,1,Success,2023-06-18 12:29:20,0.2
107,Jakarta,Changi,2023-06-20 11:44:20,262,3,Sandwich,12,B1,12.0,5,Success,2023-06-20 15:44:20,0.3
110,Melbourne,Changi,2023-06-19 07:52:20,263,9,Perfume,97,C1,80.0,4,Success,2023-06-19 12:52:20,0.2
110,Melbourne,Changi,2023-06-23 18:58:20,264,9,Perfume,74,B3,80.0,2,Success,2023-06-24 01:58:20,0.2
109,Jakarta,Bangkok,2023-06-21 23:22:20,265,10,Hoodie,98,B2,70.0,2,Success,2023-06-22 07:22:20,1.5
107,Jakarta,Changi,2023-06-21 16:46:20,266,2,Nasi Lemak,42,C2,15.0,3,Success,2023-06-22 04:46:20,0.7
109,Jakarta,Bangkok,2023-06-18 05:15:20,267,9,Perfume,98,C1,80.0,4,Success,2023-06-18 12:15:20,0.2
105,Changi,Melbourne,2023-06-18 16:39:20,268,9,Perfume,89,C1,80.0,5,Success,2023-06-19 01:39:20,0.2
103,Manila,Changi,2023-06-21 04:34:20,269,10,Hoodie,58,B2,70.0,3,Success,2023-06-21 13:34:20,1.5
105,Changi,Melbourne,2023-06-21 04:18:20,270,8,Plane Miniature,39,B2,50.0,4,Success,2023-06-21 04:18:20,0.8
105,Changi,Melbourne,2023-06-20 11:38:20,271,3,Sandwich,56,C3,12.0,1,Success,2023-06-20 22:38:20,0.3
102,Jakarta,Bangkok,2023-06-19 06:51:20,272,6,Coke,8,A1,5.0,2,Success,2023-06-19 07:51:20,0.1
100,Changi,Bangkok,2023-06-18 17:05:20,273,1,Briyani,11,A2,25.0,1,Success,2023-06-19 05:05:20,0.5
106,Bangkok,Changi,2023-06-21 23:25:20,274,8,Plane Miniature,75,B2,50.0,4,Success,2023-06-22 10:25:20,0.8
106,Bangkok,Changi,2023-06-18 22:19:20,275,2,Nasi Lemak,25,A1,15.0,4,Success,2023-06-19 07:19:20,0.7
107,Jakarta,Changi,2023-06-21 22:18:20,276,2,Nasi Lemak,31,C1,15.0,5,Success,2023-06-22 02:18:20,0.7
108,Changi,Manila,2023-06-18 10:29:20,277,2,Nasi Lemak,82,C3,15.0,5,Success,2023-06-18 13:29:20,0.7
103,Manila,Changi,2023-06-20 12:38:20,278,5,Dumplings,86,C1,20.0,1,Success,2023-06-20 16:38:20,0.4
109,Jakarta,Bangkok,2023-06-21 19:47:20,279,9,Perfume,74,B3,80.0,5,Success,2023-06-22 00:47:20,0.2
110,Melbourne,Changi,2023-06-23 18:58:20,280,7,Beer,92,B2,8.0,4,Success,2023-06-24 00:58:20,0.3
104,Changi,Kuching,2023-06-23 14:43:20,281,8,Plane Miniature,43,C3,50.0,5,Success,2023-06-23 16:43:20,0.8
103,Manila,Changi,2023-06-21 11:14:20,282,9,Perfume,93,A2,80.0,5,Success,2023-06-21 15:14:20,0.2
103,Manila,Changi,2023-06-20 12:38:20,283,9,Perfume,47,C2,80.0,2,Success,2023-06-20 23:38:20,0.2
100,Changi,Bangkok,2023-06-23 20:03:20,284,1,Briyani,58,A1,25.0,1,Success,2023-06-23 23:03:20,0.5
110,Melbourne,Changi,2023-06-23 18:58:20,285,7,Beer,65,A3,8.0,2,Success,2023-06-23 23:58:20,0.3
109,Jakarta,Bangkok,2023-06-21 23:22:20,286,5,Dumplings,55,A3,20.0,3,Success,2023-06-22 02:22:20,0.4
107,Jakarta,Changi,2023-06-22 05:54:20,287,2,Nasi Lemak,89,B2,15.0,1,Success,2023-06-22 13:54:20,0.7
105,Changi,Melbourne,2023-06-18 16:39:20,288,8,Plane Miniature,50,A3,50.0,4,Success,2023-06-19 04:39:20,0.8
110,Melbourne,Changi,2023-06-18 13:16:20,289,7,Beer,11,C1,8.0,2,Success,2023-06-18 21:16:20,0.3
105,Changi,Melbourne,2023-06-18 16:39:20,290,1,Briyani,49,B2,25.0,1,Success,2023-06-18 23:39:20,0.5
110,Melbourne,Changi,2023-06-18 13:16:20,291,1,Briyani,61,A1,25.0,5,Success,2023-06-18 21:16:20,0.5
110,Melbourne,Changi,2023-06-23 18:58:20,292,8,Plane Miniature,98,A1,50.0,3,Success,2023-06-24 03:58:20,0.8
103,Manila,Changi,2023-06-20 12:38:20,293,10,Hoodie,50,C3,70.0,2,Success,2023-06-20 16:38:20,1.5
101,Changi,Jakarta,2023-06-20 11:23:20,294,9,Perfume,11,A3,80.0,2,Success,2023-06-20 19:23:20,0.2
109,Jakarta,Bangkok,2023-06-23 03:18:20,295,6,Coke,49,B2,5.0,5,Success,2023-06-23 08:18:20,0.1
103,Manila,Changi,2023-06-21 01:44:20,296,5,Dumplings,21,B3,20.0,2,Success,2023-06-21 05:44:20,0.4
110,Melbourne,Changi,2023-06-18 13:16:20,297,3,Sandwich,74,B1,12.0,4,Success,2023-06-18 14:16:20,0.3
109,Jakarta,Bangkok,2023-06-21 23:22:20,298,10,Hoodie,95,C1,70.0,5,Success,2023-06-22 04:22:20,1.5
108,Changi,Manila,2023-06-24 16:46:20,299,5,Dumplings,24,C3,20.0,5,Success,2023-06-24 21:46:20,0.4
102,Jakarta,Bangkok,2023-06-19 06:51:20,300,7,Beer,77,B1,8.0,5,Success,2023-06-19 11:51:20,0.3
101,Changi,Jakarta,2023-06-20 11:23:20,301,1,Briyani,10,A3,25.0,4,Success,2023-06-20 15:23:20,0.5
105,Changi,Melbourne,2023-06-18 16:39:20,302,8,Plane Miniature,29,A1,50.0,5,Success,2023-06-18 20:39:20,0.8
104,Changi,Kuching,2023-06-23 23:07:20,303,10,Hoodie,90,A3,70.0,4,Success,2023-06-24 05:07:20,1.5
105,Changi,Melbourne,2023-06-18 16:39:20,304,7,Beer,79,A3,8.0,4,Success,2023-06-18 19:39:20,0.3
101,Changi,Jakarta,2023-06-23 07:02:20,305,6,Coke,20,A3,5.0,4,Success,2023-06-23 19:02:20,0.1
103,Manila,Changi,2023-06-22 12:46:20,306,5,Dumplings,64,C1,20.0,2,Success,2023-06-22 19:46:20,0.4
103,Manila,Changi,2023-06-21 04:34:20,307,5,Dumplings,58,C1,20.0,3,Success,2023-06-21 11:34:20,0.4
108,Changi,Manila,2023-06-18 10:29:20,308,8,Plane Miniature,27,B3,50.0,3,Success,2023-06-18 15:29:20,0.8
109,Jakarta,Bangkok,2023-06-23 03:18:20,309,7,Beer,98,B3,8.0,3,Success,2023-06-23 03:18:20,0.3
109,Jakarta,Bangkok,2023-06-20 02:43:20,310,7,Beer,44,A1,8.0,3,Success,2023-06-20 04:43:20,0.3
102,Jakarta,Bangkok,2023-06-20 08:36:20,311,2,Nasi Lemak,60,C2,15.0,3,Success,2023-06-20 18:36:20,0.7
106,Bangkok,Changi,2023-06-18 22:19:20,312,10,Hoodie,1,B1,70.0,2,Success,2023-06-19 00:19:20,1.5
110,Melbourne,Changi,2023-06-21 19:06:20,313,6,Coke,64,A2,5.0,2,Success,2023-06-22 02:06:20,0.1
107,Jakarta,Changi,2023-06-23 07:17:20,314,3,Sandwich,12,C2,12.0,2,Success,2023-06-23 11:17:20,0.3
105,Changi,Melbourne,2023-06-18 16:39:20,315,7,Beer,90,C3,8.0,1,Success,2023-06-18 23:39:20,0.3
107,Jakarta,Changi,2023-06-21 22:18:20,316,3,Sandwich,72,A3,12.0,3,Success,2023-06-22 06:18:20,0.3
105,Changi,Melbourne,2023-06-19 12:54:20,317,7,Beer,16,A2,8.0,4,Success,2023-06-19 12:54:20,0.3
105,Changi,Melbourne,2023-06-20 20:04:20,318,8,Plane Miniature,41,A1,50.0,1,Success,2023-06-20 20:04:20,0.8
106,Bangkok,Changi,2023-06-20 12:09:20,319,7,Beer,31,B3,8.0,4,Success,2023-06-20 21:09:20,0.3
105,Changi,Melbourne,2023-06-20 20:04:20,320,10,Hoodie,32,A2,70.0,2,Success,2023-06-21 00:04:20,1.5
103,Manila,Changi,2023-06-21 01:44:20,321,2,Nasi Lemak,100,B3,15.0,2,Success,2023-06-21 11:44:20,0.7
101,Changi,Jakarta,2023-06-19 04:42:20,322,6,Coke,78,C2,5.0,3,Success,2023-06-19 07:42:20,0.1
103,Manila,Changi,2023-06-20 12:38:20,323,10,Hoodie,84,C1,70.0,4,Success,2023-06-21 00:38:20,1.5
102,Jakarta,Bangkok,2023-06-22 16:43:20,324,8,Plane Miniature,47,C2,50.0,4,Success,2023-06-22 16:43:20,0.8
103,Manila,Changi,2023-06-21 01:44:20,325,3,Sandwich,30,B1,12.0,2,Success,2023-06-21 12:44:20,0.3
109,Jakarta,Bangkok,2023-06-18 05:15:20,326,7,Beer,55,A1,8.0,1,Success,2023-06-18 11:15:20,0.3
104,Changi,Kuching,2023-06-17 18:46:20,327,8,Plane Miniature,70,A2,50.0,1,Success,2023-06-18 05:46:20,0.8
101,Changi,Jakarta,2023-06-20 11:23:20,328,5,Dumplings,90,C3,20.0,5,Success,2023-06-20 16:23:20,0.4
110,Melbourne,Changi,2023-06-19 07:52:20,329,4,Sushi,3,B2,30.0,2,Success,2023-06-19 16:52:20,0.2
109,Jakarta,Bangkok,2023-06-21 19:47:20,330,7,Beer,21,B1,8.0,1,Success,2023-06-21 20:47:20,0.3
103,Manila,Changi,2023-06-21 04:34:20,331,5,Dumplings,51,A2,20.0,2,Success,2023-06-21 10:34:20,0.4
110,Melbourne,Changi,2023-06-21 19:06:20,332,5,Dumplings,11,A3,20.0,3,Success,2023-06-21 20:06:20,0.4
106,Bangkok,Changi,2023-06-18 01:28:20,333,1,Briyani,44,B2,25.0,2,Success,2023-06-18 05:28:20,0.5
100,Changi,Bangkok,2023-06-20 07:03:20,334,1,Briyani,100,B3,25.0,1,Success,2023-06-20 07:03:20,0.5
107,Jakarta,Changi,2023-06-21 22:18:20,335,3,Sandwich,60,A1,12.0,5,Success,2023-06-22 01:18:20,0.3
103,Manila,Changi,2023-06-21 01:44:20,336,2,Nasi Lemak,87,B2,15.0,5,Success,2023-06-21 12:44:20,0.7
104,Changi,Kuching,2023-06-21 04:39:20,337,2,Nasi Lemak,79,B1,15.0,2,Success,2023-06-21 06:39:20,0.7
104,Changi,Kuching,2023-06-23 23:07:20,338,8,Plane Miniature,71,B2,50.0,3,Success,2023-06-24 08:07:20,0.8
105,Changi,Melbourne,2023-06-19 12:54:20,339,7,Beer,8,B2,8.0,5,Success,2023-06-19 21:54:20,0.3
105,Changi,Melbourne,2023-06-19 12:54:20,340,7,Beer,94,A3,8.0,4,Success,2023-06-19 13:54:20,0.3
107,Jakarta,Changi,2023-06-21 16:46:20,341,8,Plane Miniature,76,B3,50.0,2,Success,2023-06-21 22:46:20,0.8
100,Changi,Bangkok,2023-06-18 00:24:20,342,3,Sandwich,69,C1,12.0,1,Success,2023-06-18 09:24:20,0.3
104,Changi,Kuching,2023-06-23 14:43:20,343,4,Sushi,22,C1,30.0,2,Success,2023-06-23 18:43:20,0.2
102,Jakarta,Bangkok,2023-06-20 08:36:20,344,3,Sandwich,64,B1,12.0,2,Success,2023-06-20 18:36:20,0.3
106,Bangkok,Changi,2023-06-18 22:19:20,345,6,Coke,64,B3,5.0,5,Success,2023-06-19 02:19:20,0.1
108,Changi,Manila,2023-06-22 02:21:20,346,3,Sandwich,41,C1,12.0,3,Success,2023-06-22 10:21:20,0.3
105,Changi,Melbourne,2023-06-20 11:38:20,347,4,Sushi,77,B2,30.0,4,Success,2023-06-20 19:38:20,0.2
101,Changi,Jakarta,2023-06-20 15:02:20,348,2,Nasi Lemak,6,C2,15.0,2,Success,2023-06-21 03:02:20,0.7
101,Changi,Jakarta,2023-06-20 11:23:20,349,9,Perfume,6,C3,80.0,5,Success,2023-06-20 17:23:20,0.2
105,Changi,Melbourne,2023-06-19 12:54:20,350,7,Beer,14,A2,8.0,3,Success,2023-06-19 14:54:20,0.3
101,Changi,Jakarta,2023-06-20 11:23:20,351,5,Dumplings,45,C3,20.0,3,Success,2023-06-20 17:23:20,0.4
102,Jakarta,Bangkok,2023-06-24 01:11:20,352,9,Perfume,40,B1,80.0,5,Success,2023-06-24 04:11:20,0.2
105,Changi,Melbourne,2023-06-18 16:39:20,353,7,Beer,60,B3,8.0,1,Success,2023-06-19 04:39:20,0.3
107,Jakarta,Changi,2023-06-20 11:44:20,354,2,Nasi Lemak,11,C3,15.0,3,Success,2023-06-20 16:44:20,0.7
101,Changi,Jakarta,2023-06-23 07:02:20,355,6,Coke,5,A3,5.0,2,Success,2023-06-23 10:02:20,0.1
103,Manila,Changi,2023-06-21 04:34:20,356,2,Nasi Lemak,44,C1,15.0,1,Success,2023-06-21 08:34:20,0.7
100,Changi,Bangkok,2023-06-24 09:47:20,357,1,Briyani,93,B1,25.0,2,Success,2023-06-24 19:47:20,0.5
106,Bangkok,Changi,2023-06-21 23:25:20,358,4,Sushi,76,C3,30.0,4,Success,2023-06-22 10:25:20,0.2
102,Jakarta,Bangkok,2023-06-19 06:51:20,359,10,Hoodie,87,A2,70.0,2,Success,2023-06-19 14:51:20,1.5
109,Jakarta,Bangkok,2023-06-18 05:15:20,360,9,Perfume,92,B2,80.0,4,Success,2023-06-18 11:15:20,0.2
108,Changi,Manila,2023-06-20 14:11:20,361,3,Sandwich,20,B3,12.0,3,Success,2023-06-20 20:11:20,0.3
110,Melbourne,Changi,2023-06-23 18:58:20,362,1,Briyani,5,A3,25.0,5,Success,2023-06-24 02:58:20,0.5
103,Manila,Changi,2023-06-20 12:38:20,363,7,Beer,80,C3,8.0,4,Success,2023-06-20 23:38:20,0.3
101,Changi,Jakarta,2023-06-18 19:35:20,364,7,Beer,76,A3,8.0,2,Success,2023-06-19 01:35:20,0.3
106,Bangkok,Changi,2023-06-18 22:19:20,365,8,Plane Miniature,65,B2,50.0,3,Success,2023-06-19 10:19:20,0.8
106,Bangkok,Changi,2023-06-18 20:32:20,366,10,Hoodie,5,B3,70.0,1,Success,2023-06-19 07:32:20,1.5
104,Changi,Kuching,2023-06-17 18:46:20,367,3,Sandwich,89,A1,12.0,3,Success,2023-06-18 04:46:20,0.3
105,Changi,Melbourne,2023-06-20 20:04:20,368,7,Beer,82,C3,8.0,4,Success,2023-06-21 03:04:20,0.3
106,Bangkok,Changi,2023-06-20 12:09:20,369,10,Hoodie,1,C2,70.0,3,Success,2023-06-20 18:09:20,1.5
100,Changi,Bangkok,2023-06-20 07:03:20,370,3,Sandwich,88,C2,12.0,4,Success,2023-06-20 13:03:20,0.3
104,Changi,Kuching,2023-06-23 23:07:20,371,5,Dumplings,81,C2,20.0,5,Success,2023-06-24 02:07:20,0.4
109,Jakarta,Bangkok,2023-06-21 23:22:20,372,4,Sushi,75,C1,30.0,2,Success,2023-06-22 11:22:20,0.2
107,Jakarta,Changi,2023-06-21 16:46:20,373,3,Sandwich,75,A3,12.0,2,Success,2023-06-21 18:46:20,0.3
110,Melbourne,Changi,2023-06-23 18:58:20,374,10,Hoodie,47,A2,70.0,1,Success,2023-06-24 03:58:20,1.5
109,Jakarta,Bangkok,2023-06-21 19:47:20,375,7,Beer,1,C2,8.0,2,Success,2023-06-22 07:47:20,0.3
101,Changi,Jakarta,2023-06-20 11:23:20,376,8,Plane Miniature,39,B1,50.0,3,Success,2023-06-20 14:23:20,0.8
104,Changi,Kuching,2023-06-23 14:43:20,377,3,Sandwich,84,C1,12.0,2,Success,2023-06-23 21:43:20,0.3
103,Manila,Changi,2023-06-22 12:46:20,378,2,Nasi Lemak,90,B3,15.0,1,Success,2023-06-22 16:46:20,0.7
100,Changi,Bangkok,2023-06-20 07:03:20,379,1,Briyani,13,A1,25.0,2,Success,2023-06-20 11:03:20,0.5
102,Jakarta,Bangkok,2023-06-22 16:43:20,380,7,Beer,82,B3,8.0,2,Success,2023-06-22 23:43:20,0.3
100,Changi,Bangkok,2023-06-18 17:05:20,381,3,Sandwich,22,B2,12.0,3,Success,2023-06-19 04:05:20,0.3
103,Manila,Changi,2023-06-21 01:44:20,382,10,Hoodie,86,C1,70.0,1,Success,2023-06-21 08:44:20,1.5
106,Bangkok,Changi,2023-06-18 20:32:20,383,9,Perfume,58,C3,80.0,2,Success,2023-06-19 04:32:20,0.2
107,Jakarta,Changi,2023-06-20 11:44:20,384,4,Sushi,64,B1,30.0,2,Success,2023-06-20 19:44:20,0.2
103,Manila,Changi,2023-06-21 11:14:20,385,2,Nasi Lemak,67,A2,15.0,3,Success,2023-06-21 13:14:20,0.7
102,Jakarta,Bangkok,2023-06-20 08:36:20,386,7,Beer,99,B3,8.0,3,Success,2023-06-20 14:36:20,0.3
105,Changi,Melbourne,2023-06-21 04:18:20,387,1,Briyani,27,C3,25.0,1,Success,2023-06-21 11:18:20,0.5
100,Changi,Bangkok,2023-06-18 17:05:20,388,8,Plane Miniature,53,A2,50.0,5,Success,2023-06-19 03:05:20,0.8
106,Bangkok,Changi,2023-06-21 23:25:20,389,9,Perfume,36,A1,80.0,2,Success,2023-06-22 01:25:20,0.2
102,Jakarta,Bangkok,2023-06-24 07:03:20,390,7,Beer,38,A1,8.0,5,Success,2023-06-24 18:03:20,0.3
103,Manila,Changi,2023-06-20 12:38:20,391,10,Hoodie,84,C3,70.0,5,Success,2023-06-20 22:38:20,1.5
101,Changi,Jakarta,2023-06-23 07:02:20,392,8,Plane Miniature,36,A2,50.0,5,Success,2023-06-23 19:02:20,0.8
108,Changi,Manila,2023-06-18 10:29:20,393,4,Sushi,48,B2,30.0,3,Success,2023-06-18 12:29:20,0.2
108,Changi,Manila,2023-06-20 14:11:20,394,3,Sandwich,71,C1,12.0,4,Success,2023-06-20 20:11:20,0.3
101,Changi,Jakarta,2023-06-20 15:02:20,395,2,Nasi Lemak,66,C1,15.0,4,Success,2023-06-20 15:02:20,0.7
110,Melbourne,Changi,2023-06-18 13:16:20,396,10,Hoodie,19,A1,70.0,3,Success,2023-06-18 14:16:20,1.5
108,Changi,Manila,2023-06-24 16:46:20,397,7,Beer,63,C1,8.0,4,Success,2023-06-24 18:46:20,0.3
106,Bangkok,Changi,2023-06-18 01:28:20,398,9,Perfume,7,A3,80.0,3,Success,2023-06-18 06:28:20,0.2
101,Changi,Jakarta,2023-06-20 15:02:20,399,1,Briyani,37,B1,25.0,2,Success,2023-06-20 20:02:20,0.5
106,Bangkok,Changi,2023-06-18 22:19:20,400,9,Perfume,42,A3,80.0,3,Success,2023-06-19 04:19:20,0.2
100,Changi,Bangkok,2023-06-20 07:03:20,401,5,Dumplings,30,C1,20.0,5,Success,2023-06-20 07:03:20,0.4
101,Changi,Jakarta,2023-06-20 11:23:20,402,2,Nasi Lemak,100,A1,15.0,1,Success,2023-06-20 12:23:20,0.7
110,Melbourne,Changi,2023-06-19 07:52:20,403,10,Hoodie,67,A3,70.0,4,Success,2023-06-19 13:52:20,1.5
104,Changi,Kuching,2023-06-17 18:46:20,404,1,Briyani,15,B2,25.0,5,Success,2023-06-18 05:46:20,0.5
104,Changi,Kuching,2023-06-21 04:39:20,405,3,Sandwich,21,C3,12.0,3,Success,2023-06-21 16:39:20,0.3
102,Jakarta,Bangkok,2023-06-24 07:03:20,406,5,Dumplings,39,B3,20.0,2,Success,2023-06-24 07:03:20,0.4
103,Manila,Changi,2023-06-21 11:14:20,407,5,Dumplings,59,B1,20.0,4,Success,2023-06-21 11:14:20,0.4
105,Changi,Melbourne,2023-06-19 12:54:20,408,6,Coke,100,B1,5.0,3,Success,2023-06-19 20:54:20,0.1
107,Jakarta,Changi,2023-06-23 07:17:20,409,4,Sushi,11,A3,30.0,3,Success,2023-06-23 12:17:20,0.2
101,Changi,Jakarta,2023-06-18 19:35:20,410,5,Dumplings,71,A2,20.0,1,Success,2023-06-19 05:35:20,0.4
106,Bangkok,Changi,2023-06-21 23:25:20,411,5,Dumplings,35,C2,20.0,3,Success,2023-06-22 01:25:20,0.4
109,Jakarta,Bangkok,2023-06-20 02:43:20,412,6,Coke,14,C2,5.0,1,Success,2023-06-20 14:43:20,0.1
100,Changi,Bangkok,2023-06-23 20:03:20,413,7,Beer,89,B2,8.0,3,Success,2023-06-24 05:03:20,0.3
100,Changi,Bangkok,2023-06-20 07:03:20,414,8,Plane Miniature,38,C2,50.0,1,Success,2023-06-20 09:03:20,0.8
110,Melbourne,Changi,2023-06-18 13:16:20,415,6,Coke,18,B3,5.0,4,Success,2023-06-19 00:16:20,0.1
106,Bangkok,Changi,2023-06-18 01:28:20,416,9,Perfume,36,B3,80.0,5,Success,2023-06-18 10:28:20,0.2
108,Changi,Manila,2023-06-18 10:29:20,417,1,Briyani,68,B3,25.0,5,Success,2023-06-18 11:29:20,0.5
107,Jakarta,Changi,2023-06-22 05:54:20,418,3,Sandwich,19,C2,12.0,2,Success,2023-06-22 14:54:20,0.3
100,Changi,Bangkok,2023-06-20 07:03:20,419,3,Sandwich,94,C1,12.0,4,Success,2023-06-20 07:03:20,0.3
109,Jakarta,Bangkok,2023-06-21 19:47:20,420,7,Beer,90,A2,8.0,3,Success,2023-06-22 02:47:20,0.3
106,Bangkok,Changi,2023-06-18 01:28:20,421,10,Hoodie,59,C3,70.0,2,Success,2023-06-18 08:28:20,1.5
